title,url
,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird
,https://www.goodreads.com/book/show/4981.Slaughterhouse_Five
,https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest
,https://www.goodreads.com/book/show/231804.The_Outsiders
,https://www.goodreads.com/book/show/168668.Catch_22
,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory
,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time
,https://www.goodreads.com/book/show/6514.The_Bell_Jar
,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude
,https://www.goodreads.com/book/show/44767458-dune
,https://www.goodreads.com/book/show/168642.In_Cold_Blood
,https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham
,https://www.goodreads.com/book/show/19543.Where_the_Wild_Things_Are
,https://www.goodreads.com/book/show/227463.A_Clockwork_Orange
,https://www.goodreads.com/book/show/22034.The_Godfather
,https://www.goodreads.com/book/show/370493.The_Giving_Tree
,https://www.goodreads.com/book/show/135479.Cat_s_Cradle
,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita
,https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep
,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar
,https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach
,https://www.goodreads.com/book/show/41044096-island-of-the-blue-dolphins
,https://www.goodreads.com/book/show/70535.2001
,https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold
,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land
,https://www.goodreads.com/book/show/17125.One_Day_in_the_Life_of_Ivan_Denisovich
,https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth
,https://www.goodreads.com/book/show/248596.Something_Wicked_This_Way_Comes
,https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea
,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness
,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows
,https://www.goodreads.com/book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler
,https://www.goodreads.com/book/show/18545.Rosencrantz_and_Guildenstern_Are_Dead
,https://www.goodreads.com/book/show/89724.We_Have_Always_Lived_in_the_Castle
,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings
,https://www.goodreads.com/book/show/5113.Franny_and_Zooey
,https://www.goodreads.com/book/show/228296.Rosemary_s_Baby
,https://www.goodreads.com/book/show/92057.The_Autobiography_of_Malcolm_X
,https://www.goodreads.com/book/show/48328.Revolutionary_Road
,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls
,https://www.goodreads.com/book/show/7670.The_Andromeda_Strain
,https://www.goodreads.com/book/show/232576.Harriet_the_Spy
,https://www.goodreads.com/book/show/29127.The_Last_Unicorn
,https://www.goodreads.com/book/show/56034.The_French_Lieutenant_s_Woman
,https://www.goodreads.com/book/show/27333.Silent_Spring
,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle
,https://www.goodreads.com/book/show/4631.A_Moveable_Feast
,https://www.goodreads.com/book/show/14940.Who_s_Afraid_of_Virginia_Woolf_
,https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz
,https://www.goodreads.com/book/show/187181.The_Chosen
,https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress
,https://www.goodreads.com/book/show/5306.Travels_with_Charley
,https://www.goodreads.com/book/show/61975.Dragonflight
,https://www.goodreads.com/book/show/6882.Papillon
,https://www.goodreads.com/book/show/43945.Portnoy_s_Complaint
,https://www.goodreads.com/book/show/25622780-wide-sargasso-sea
,https://www.goodreads.com/book/show/105551.Fox_in_Socks
,https://www.goodreads.com/book/show/517188.The_Prime_of_Miss_Jean_Brodie
,https://www.goodreads.com/book/show/17717.Labyrinths
,https://www.goodreads.com/book/show/105549.The_Sneetches_and_Other_Stories
,https://www.goodreads.com/book/show/85386.Rabbit_Run
,https://www.goodreads.com/book/show/2794.The_Crying_of_Lot_49
,https://www.goodreads.com/book/show/243705.The_Collector
,https://www.goodreads.com/book/show/17573685-the-feminine-mystique
,https://www.goodreads.com/book/show/16286.The_Magus
,https://www.goodreads.com/book/show/9592.Mother_Night
,https://www.goodreads.com/book/show/95558.Solaris
,https://www.goodreads.com/book/show/197084.Are_You_My_Mother_
,https://www.goodreads.com/book/show/22590.Ubik
,https://www.goodreads.com/book/show/24780.The_Book_of_Three
,https://www.goodreads.com/book/show/7805.Pale_Fire
,https://www.goodreads.com/book/show/218659.Everything_That_Rises_Must_Converge
,https://www.goodreads.com/book/show/40779082-the-guns-of-august
,https://www.goodreads.com/book/show/7442.The_Electric_Kool_Aid_Acid_Test
,https://www.goodreads.com/book/show/9998.The_Woman_in_the_Dunes
,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent
,https://www.goodreads.com/book/show/733194.Encyclopedia_Brown_Boy_Detective
,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy
,https://www.goodreads.com/book/show/758153.Born_Free
,https://www.goodreads.com/book/show/16372.The_Mirror_Crack_d_from_Side_to_Side
,https://www.goodreads.com/book/show/395090.Ariel
,https://www.goodreads.com/book/show/231821.The_Incredible_Journey
,https://www.goodreads.com/book/show/160320.Up_the_Down_Staircase
,https://www.goodreads.com/book/show/310258.The_Snowy_Day
,https://www.goodreads.com/book/show/254316.Cancer_Ward
,https://www.goodreads.com/book/show/24100.The_Golden_Notebook
,https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish
,https://www.goodreads.com/book/show/78039.Ramona_the_Pest
,https://www.goodreads.com/book/show/911579.Bread_and_Jam_for_Frances
,https://www.goodreads.com/book/show/140524.The_Unexpected_Mrs_Pollifax
,https://www.goodreads.com/book/show/529626.Sometimes_a_Great_Notion
,https://www.goodreads.com/book/show/6551.Herzog
,https://www.goodreads.com/book/show/257845.True_Grit
,https://www.goodreads.com/book/show/576335.Chitty_Chitty_Bang_Bang
,https://www.goodreads.com/book/show/781844.On_Death_and_Dying
,https://www.goodreads.com/book/show/10882.Hell_s_Angels
,https://www.goodreads.com/book/show/166997.Stoner
,https://www.goodreads.com/book/show/50051.The_Last_Picture_Show
,https://www.goodreads.com/book/show/403098.A_Man_for_All_Seasons
,https://www.goodreads.com/book/show/18452.The_Painted_Bird
"The Black Cauldron (The Chronicles of Prydain, #2)",https://www.goodreads.com/book/show/24784.The_Black_Cauldron
"Tai-Pan (Asian Saga, #2)",https://www.goodreads.com/book/show/42933.Tai_Pan
V.,https://www.goodreads.com/book/show/5809.V_
The Confessions of Nat Turner,https://www.goodreads.com/book/show/577283.The_Confessions_of_Nat_Turner
"The Graduate (The Graduate, #1)",https://www.goodreads.com/book/show/71047.The_Graduate
"King Rat (Asian Saga, #4)",https://www.goodreads.com/book/show/9827.King_Rat
D'Aulaires' Book of Greek Myths,https://www.goodreads.com/book/show/79626.D_Aulaires_Book_of_Greek_Myths
Eichmann in Jerusalem: A Report on the Banality of Evil,https://www.goodreads.com/book/show/52090.Eichmann_in_Jerusalem
"Dune Messiah (Dune, #2)",https://www.goodreads.com/book/show/44492285-dune-messiah
"Brown Bear, Brown Bear, What Do You See?",https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_
"Over Sea, Under Stone (The Dark is Rising, #1)",https://www.goodreads.com/book/show/11312.Over_Sea_Under_Stone
The Thin Red Line,https://www.goodreads.com/book/show/92417.The_Thin_Red_Line
The Third Policeman,https://www.goodreads.com/book/show/27208.The_Third_Policeman
Lord of Light,https://www.goodreads.com/book/show/13821.Lord_of_Light
The Society of the Spectacle,https://www.goodreads.com/book/show/381440.The_Society_of_the_Spectacle
Another Country,https://www.goodreads.com/book/show/38474.Another_Country
The Source,https://www.goodreads.com/book/show/12657.The_Source
The Moon-Spinners,https://www.goodreads.com/book/show/27693.The_Moon_Spinners
The Clown,https://www.goodreads.com/book/show/69091.The_Clown
"The Proud Tower: A Portrait of the World Before the War, 1890-1914",https://www.goodreads.com/book/show/192955.The_Proud_Tower
The Complete Adventures of Curious George,https://www.goodreads.com/book/show/808853.The_Complete_Adventures_of_Curious_George
"A Caribbean Mystery (Miss Marple, #10)",https://www.goodreads.com/book/show/31300.A_Caribbean_Mystery
This Rough Magic,https://www.goodreads.com/book/show/27694.This_Rough_Magic
Mila 18,https://www.goodreads.com/book/show/42692.Mila_18
The Wall,https://www.goodreads.com/book/show/586852.The_Wall
"Ada, or Ardor: A Family Chronicle",https://www.goodreads.com/book/show/12187.Ada_or_Ardor
"Taran Wanderer (The Chronicles of Prydain, #4)",https://www.goodreads.com/book/show/24782.Taran_Wanderer
Letter from the Birmingham Jail,https://www.goodreads.com/book/show/203899.Letter_from_the_Birmingham_Jail
"The Castle of Llyr (The Chronicles of Prydain, #3)",https://www.goodreads.com/book/show/24779.The_Castle_of_Llyr
"The High King (The Chronicles of Prydain, #5)",https://www.goodreads.com/book/show/24781.The_High_King
"Collected Poems, 1909-1962",https://www.goodreads.com/book/show/142080.Collected_Poems_1909_1962
The Wretched of the Earth,https://www.goodreads.com/book/show/66933.The_Wretched_of_the_Earth
The Last Temptation of Christ,https://www.goodreads.com/book/show/8737.The_Last_Temptation_of_Christ
"God Bless You, Mr. Rosewater",https://www.goodreads.com/book/show/9590.God_Bless_You_Mr_Rosewater
The Cantos,https://www.goodreads.com/book/show/269589.The_Cantos
Picnic at Hanging Rock,https://www.goodreads.com/book/show/791345.Picnic_at_Hanging_Rock
Nicholas and Alexandra: The Classic Account of the Fall of the Romanov Dynasty,https://www.goodreads.com/book/show/133486.Nicholas_and_Alexandra
Cosmicomics,https://www.goodreads.com/book/show/59780.Cosmicomics
In Watermelon Sugar,https://www.goodreads.com/book/show/46182.In_Watermelon_Sugar
Joy in the Morning,https://www.goodreads.com/book/show/14889.Joy_in_the_Morning
"Speak, Memory",https://www.goodreads.com/book/show/30594.Speak_Memory
"The Pigman (The Pigman, #1)",https://www.goodreads.com/book/show/128092.The_Pigman
"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",https://www.goodreads.com/book/show/5114.Raise_High_the_Roof_Beam_Carpenters_Seymour
"On Her Majesty's Secret Service (James Bond, #11)",https://www.goodreads.com/book/show/3762.On_Her_Majesty_s_Secret_Service
"Asterix and Cleopatra (Asterix, #6)",https://www.goodreads.com/book/show/122410.Asterix_and_Cleopatra
The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,https://www.goodreads.com/book/show/37387.The_Prime_of_Miss_Jean_Brodie_The_Girls_of_Slender_Means_The_Driver_s_Seat_The_Only_Problem
The Moviegoer,https://www.goodreads.com/book/show/10739.The_Moviegoer
Ship of Fools,https://www.goodreads.com/book/show/410760.Ship_of_Fools
Madness and Civilization: A History of Insanity in the Age of Reason,https://www.goodreads.com/book/show/51933.Madness_and_Civilization
Pedagogy of the Oppressed,https://www.goodreads.com/book/show/72657.Pedagogy_of_the_Oppressed
The Edible Woman,https://www.goodreads.com/book/show/133445.The_Edible_Woman
Call for the Dead,https://www.goodreads.com/book/show/18992.Call_for_the_Dead
Mary Queen of Scots,https://www.goodreads.com/book/show/10079.Mary_Queen_of_Scots
"At Bertram's Hotel (Miss Marple, #11)",https://www.goodreads.com/book/show/16333.At_Bertram_s_Hotel
Eloise,https://www.goodreads.com/book/show/782854.Eloise
The Making of the President 1960,https://www.goodreads.com/book/show/549449.The_Making_of_the_President_1960
The Johnstown Flood,https://www.goodreads.com/book/show/2371.The_Johnstown_Flood
Trout Fishing in America,https://www.goodreads.com/book/show/63913.Trout_Fishing_in_America
The Comedians,https://www.goodreads.com/book/show/133399.The_Comedians
The Violent Bear It Away,https://www.goodreads.com/book/show/48468.The_Violent_Bear_It_Away
"The Gashlycrumb Tinies (The Vinegar Works, #1)",https://www.goodreads.com/book/show/47558.The_Gashlycrumb_Tinies
Planet of the Apes,https://www.goodreads.com/book/show/414895.Planet_of_the_Apes
"Unnatural Causes (Adam Dalgliesh, #3)",https://www.goodreads.com/book/show/3827.Unnatural_Causes
The Annotated Alice: The Definitive Edition,https://www.goodreads.com/book/show/176972.The_Annotated_Alice
A Single Man,https://www.goodreads.com/book/show/16842.A_Single_Man
Black Sheep,https://www.goodreads.com/book/show/311164.Black_Sheep
Airport,https://www.goodreads.com/book/show/124918.Airport
The Fire Next Time,https://www.goodreads.com/book/show/464260.The_Fire_Next_Time
Rhinocéros,https://www.goodreads.com/book/show/27736.Rhinoc_ros
The Structure of Scientific Revolutions,https://www.goodreads.com/book/show/61539.The_Structure_of_Scientific_Revolutions
"Spring Snow (The Sea of Fertility, #1)",https://www.goodreads.com/book/show/62793.Spring_Snow
Die Physiker,https://www.goodreads.com/book/show/452220.Die_Physiker
The Rise and Fall of the Third Reich: A History of Nazi Germany,https://www.goodreads.com/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich
"Asterix in Britain (Asterix, #8)",https://www.goodreads.com/book/show/71299.Asterix_in_Britain
The Reivers,https://www.goodreads.com/book/show/210825.The_Reivers
"The Cat Who Could Read Backwards (Cat Who..., #1)",https://www.goodreads.com/book/show/508903.The_Cat_Who_Could_Read_Backwards
Martian Time-Slip,https://www.goodreads.com/book/show/697251.Martian_Time_Slip
Frederica,https://www.goodreads.com/book/show/13449686-frederica
Hopscotch,https://www.goodreads.com/book/show/53413.Hopscotch
Black Like Me,https://www.goodreads.com/book/show/42603.Black_Like_Me
